noey,201995,240558,13/5/2018 11:00,,,
noey,201140,238658,12/5/2018 11:00,,,
noey,200229,236892,11/5/2018 11:00,,,
noey,199158,235005,10/5/2018 11:00,,,
noey,198034,232784,9/5/2018 11:00,,,
noey,196781,230954,8/5/2018 11:00,,,
noey,195126,229105,7/5/2018 11:00,,,
noey,194140,227317,6/5/2018 11:00,,,
noey,193181,225557,5/5/2018 11:00,,,
noey,192185,223523,4/5/2018 11:00,,,
noey,191167,221108,3/5/2018 11:00,,,
noey,190007,218724,2/5/2018 11:00,,,
noey,188441,216019,1/5/2018 11:00,,,
noey,186896,213084,30/4/2018 11:00,,,
orn,265863,308928,29/5/2018 11:00,,,
orn,265019,307486,28/5/2018 11:00,,,
orn,264314,306222,27/5/2018 11:00,,,
orn,262792,304704,26/5/2018 11:00,,,
orn,261964,303354,25/5/2018 11:00,,,
orn,261379,302301,24/5/2018 11:00,,,
orn,260787,301033,23/5/2018 11:00,,,
orn,259906,299659,22/5/2018 11:00,,,
orn,259017,297976,21/5/2018 11:00,,,
orn,258112,296414,20/5/2018 11:00,,,
orn,257244,294733,19/5/2018 11:00,,,
orn,256139,293087,18/5/2018 11:00,,,
orn,255125,291578,17/5/2018 11:00,,,
orn,254003,290219,16/5/2018 11:00,,,
orn,252689,288805,15/5/2018 11:00,,,
orn,251633,287126,14/5/2018 11:00,,,
orn,250174,284926,13/5/2018 11:00,,,
orn,247500,282312,12/5/2018 11:00,,,
orn,246344,280069,11/5/2018 11:00,,,
orn,244318,277723,10/5/2018 11:00,,,
orn,242042,275155,9/5/2018 11:00,,,
orn,240302,272907,8/5/2018 11:00,,,
orn,238763,270833,7/5/2018 11:00,,,
orn,237636,268690,6/5/2018 11:00,,,
orn,235883,266391,5/5/2018 11:00,,,
orn,233302,263625,4/5/2018 11:00,,,
orn,231513,260616,3/5/2018 11:00,,,
orn,228628,257571,2/5/2018 11:00,,,
orn,226747,254318,1/5/2018 11:00,,,
orn,224829,250614,30/4/2018 11:00,,,
piam,58795,113705,29/5/2018 11:00,,,
piam,58597,113268,28/5/2018 11:00,,,
piam,58449,112866,27/5/2018 11:00,,,
piam,58217,112442,26/5/2018 11:00,,,
piam,58050,112021,25/5/2018 11:00,,,
piam,57909,111542,24/5/2018 11:00,,,
piam,57776,110980,23/5/2018 11:00,,,
piam,57603,110592,22/5/2018 11:00,,,
piam,57282,110201,21/5/2018 11:00,,,
piam,57114,109762,20/5/2018 11:00,,,
piam,56906,109226,19/5/2018 11:00,,,
piam,56674,108782,18/5/2018 11:00,,,
piam,56438,108374,17/5/2018 11:00,,,
piam,56078,107954,16/5/2018 11:00,,,
piam,55887,107485,15/5/2018 11:00,,,
piam,55689,106867,14/5/2018 11:00,,,
piam,55427,106112,13/5/2018 11:00,,,
piam,55082,105094,12/5/2018 11:00,,,
piam,54732,104261,11/5/2018 11:00,,,
piam,54348,103307,10/5/2018 11:00,,,
piam,53885,102288,9/5/2018 11:00,,,
piam,53248,101366,8/5/2018 11:00,,,
piam,52613,100460,7/5/2018 11:00,,,
piam,52275,99609,6/5/2018 11:00,,,
piam,51951,98710,5/5/2018 11:00,,,
piam,51593,97793,4/5/2018 11:00,,,
piam,51183,96684,3/5/2018 11:00,,,
piam,50782,95467,2/5/2018 11:00,,,
piam,50236,94193,1/5/2018 11:00,,,
piam,49422,92534,30/4/2018 11:00,,,
pun,454814,465869,29/5/2018 11:00,,,
pun,454019,464213,28/5/2018 11:00,,,
pun,453509,462953,27/5/2018 11:00,,,
pun,452626,461465,26/5/2018 11:00,,,
pun,451659,460081,25/5/2018 11:00,,,
pun,451071,458945,24/5/2018 11:00,,,
pun,450463,457669,23/5/2018 11:00,,,
pun,449743,456231,22/5/2018 11:00,,,
pun,448846,454581,21/5/2018 11:00,,,
pun,447620,452889,20/5/2018 11:00,,,
pun,446597,450848,19/5/2018 11:00,,,
pun,445343,448815,18/5/2018 11:00,,,
pun,444464,447239,17/5/2018 11:00,,,
pun,443548,445426,16/5/2018 11:00,,,
pun,442605,443665,15/5/2018 11:00,,,
pun,441740,441392,14/5/2018 11:00,,,
pun,440607,438501,13/5/2018 11:00,,,
pun,438993,435102,12/5/2018 11:00,,,
pun,437686,431985,11/5/2018 11:00,,,
pun,436001,428779,10/5/2018 11:00,,,
pun,434257,425047,9/5/2018 11:00,,,
pun,432309,421921,8/5/2018 11:00,,,
pun,428833,419101,7/5/2018 11:00,,,
pun,427148,416071,6/5/2018 11:00,,,
pun,425278,413294,5/5/2018 11:00,,,
pun,423975,410420,4/5/2018 11:00,,,
pun,422849,407160,3/5/2018 11:00,,,
pun,421559,403602,2/5/2018 11:00,,,
pun,419985,399962,1/5/2018 11:00,,,
pun,418315,396368,30/4/2018 11:00,,,
pupe,116656,170627,29/5/2018 11:00,,,
pupe,116209,169830,28/5/2018 11:00,,,
pupe,115831,169126,27/5/2018 11:00,,,
pupe,115360,168339,26/5/2018 11:00,,,
pupe,114989,167577,25/5/2018 11:00,,,
pupe,114767,167011,24/5/2018 11:00,,,
pupe,114426,166315,23/5/2018 11:00,,,
pupe,114161,165642,22/5/2018 11:00,,,
pupe,113875,164837,21/5/2018 11:00,,,
pupe,113536,164140,20/5/2018 11:00,,,
pupe,113098,163226,19/5/2018 11:00,,,
pupe,112537,162318,18/5/2018 11:00,,,
pupe,112107,161555,17/5/2018 11:00,,,
pupe,111556,160777,16/5/2018 11:00,,,
pupe,110976,159869,15/5/2018 11:00,,,
pupe,110534,158865,14/5/2018 11:00,,,
pupe,109966,157706,13/5/2018 11:00,,,
pupe,109276,156331,12/5/2018 11:00,,,
pupe,108701,155009,11/5/2018 11:00,,,
pupe,107914,153557,10/5/2018 11:00,,,
pupe,106971,152039,9/5/2018 11:00,,,
pupe,105803,150636,8/5/2018 11:00,,,
pupe,105042,149283,7/5/2018 11:00,,,
pupe,104352,148012,6/5/2018 11:00,,,
pupe,103691,146706,5/5/2018 11:00,,,
pupe,102916,145290,4/5/2018 11:00,,,
pupe,102049,143610,3/5/2018 11:00,,,
pupe,101054,141830,2/5/2018 11:00,,,
pupe,99351,140116,1/5/2018 11:00,,,
pupe,98406,137784,30/4/2018 11:00,,,
satchan,129228,190681,29/5/2018 11:00,,,
satchan,128958,189804,28/5/2018 11:00,,,
satchan,128573,189130,27/5/2018 11:00,,,
satchan,128119,188238,26/5/2018 11:00,,,
satchan,127139,187341,25/5/2018 11:00,,,
satchan,126883,186744,24/5/2018 11:00,,,
satchan,126570,186058,23/5/2018 11:00,,,
satchan,126208,185314,22/5/2018 11:00,,,
satchan,125802,184390,21/5/2018 11:00,,,
satchan,125307,183650,20/5/2018 11:00,,,
satchan,124629,182651,19/5/2018 11:00,,,
satchan,123819,181631,18/5/2018 11:00,,,
satchan,123153,180768,17/5/2018 11:00,,,
satchan,122702,179937,16/5/2018 11:00,,,
satchan,122278,178999,15/5/2018 11:00,,,
satchan,121549,177882,14/5/2018 11:00,,,
satchan,120917,176625,13/5/2018 11:00,,,
satchan,119999,175141,12/5/2018 11:00,,,
satchan,119280,173803,11/5/2018 11:00,,,
satchan,118516,172433,10/5/2018 11:00,,,
satchan,117685,170874,9/5/2018 11:00,,,
satchan,116783,169505,8/5/2018 11:00,,,
satchan,115941,168109,7/5/2018 11:00,,,
satchan,115253,166752,6/5/2018 11:00,,,
satchan,114185,165409,5/5/2018 11:00,,,
satchan,113294,163713,4/5/2018 11:00,,,
satchan,112174,161135,3/5/2018 11:00,,,
satchan,110929,159308,2/5/2018 11:00,,,
satchan,109855,157460,1/5/2018 11:00,,,
satchan,108717,155367,30/4/2018 11:00,,,
tarwaan,126514,195268,29/5/2018 11:00,,,
tarwaan,125999,194376,28/5/2018 11:00,,,
tarwaan,125658,193650,27/5/2018 11:00,,,
tarwaan,125183,192782,26/5/2018 11:00,,,
tarwaan,124751,191938,25/5/2018 11:00,,,
tarwaan,124403,191262,24/5/2018 11:00,,,
tarwaan,123951,190412,23/5/2018 11:00,,,
tarwaan,123431,189625,22/5/2018 11:00,,,
tarwaan,122910,188537,21/5/2018 11:00,,,
tarwaan,122469,187590,20/5/2018 11:00,,,
tarwaan,121825,186643,19/5/2018 11:00,,,
tarwaan,121166,185691,18/5/2018 11:00,,,
tarwaan,120728,184853,17/5/2018 11:00,,,
tarwaan,120277,184048,16/5/2018 11:00,,,
tarwaan,119846,183158,15/5/2018 11:00,,,
tarwaan,119421,182106,14/5/2018 11:00,,,
tarwaan,118903,180771,13/5/2018 11:00,,,
tarwaan,118183,179244,12/5/2018 11:00,,,
tarwaan,117285,177823,11/5/2018 11:00,,,
tarwaan,116703,176386,10/5/2018 11:00,,,
tarwaan,115935,174833,9/5/2018 11:00,,,
tarwaan,115278,173436,8/5/2018 11:00,,,
tarwaan,114630,171999,7/5/2018 11:00,,,
tarwaan,114121,170680,6/5/2018 11:00,,,
tarwaan,113521,169264,5/5/2018 11:00,,,
tarwaan,112934,167736,4/5/2018 11:00,,,
tarwaan,112193,165929,3/5/2018 11:00,,,
tarwaan,111457,164105,2/5/2018 11:00,,,
tarwaan,110494,161847,1/5/2018 11:00,,,
tarwaan,109377,159592,30/4/2018 11:00,,,
