4,2018-05-25 11:00:00,162999,kaew
5,2018-05-24 11:00:00,162711,kaew
6,2018-05-23 11:00:00,162288,kaew
7,2018-05-22 11:00:00,161815,kaew
8,2018-05-21 11:00:00,161209,kaew
9,2018-05-20 11:00:00,160381,kaew
10,2018-05-19 11:00:00,159091,kaew
11,2018-05-18 11:00:00,154872,kaew
12,2018-05-17 11:00:02,153359,kaew
13,2018-05-16 11:00:03,152042,kaew
14,2018-05-15 11:00:02,150934,kaew
15,2018-05-14 11:00:03,150324,kaew
16,2018-05-13 11:00:02,149526,kaew
17,2018-05-12 11:00:02,148736,kaew
18,2018-05-11 11:00:02,148136,kaew
19,2018-05-10 11:00:03,147337,kaew
20,2018-05-09 11:00:02,146257,kaew
21,2018-05-08 11:00:02,145336,kaew
22,2018-05-07 11:00:02,144449,kaew
23,2018-05-06 11:00:02,143651,kaew
24,2018-05-05 11:00:02,142750,kaew
25,2018-05-04 11:00:02,141471,kaew
26,2018-05-03 11:00:03,140092,kaew
27,2018-05-02 11:00:02,139282,kaew
28,2018-05-01 11:00:02,138151,kaew
29,2018-04-30 11:00:02,136919,kaew
0,2018-05-29 11:00:00,201688,kaimook
1,2018-05-28 11:00:00,200924,kaimook
2,2018-05-27 11:00:00,200233,kaimook
3,2018-05-26 11:00:00,198314,kaimook
4,2018-05-25 11:00:00,196938,kaimook
5,2018-05-24 11:00:00,196379,kaimook
6,2018-05-23 11:00:00,195899,kaimook
7,2018-05-22 11:00:00,195435,kaimook
8,2018-05-21 11:00:00,194930,kaimook
9,2018-05-20 11:00:00,194391,kaimook
10,2018-05-19 11:00:00,193706,kaimook
11,2018-05-18 11:00:00,192759,kaimook
12,2018-05-17 11:00:02,191627,kaimook
13,2018-05-16 11:00:03,190962,kaimook
14,2018-05-15 11:00:02,190257,kaimook
15,2018-05-14 11:00:03,189428,kaimook
16,2018-05-13 11:00:02,188636,kaimook
17,2018-05-12 11:00:02,187654,kaimook
18,2018-05-11 11:00:02,186704,kaimook
19,2018-05-10 11:00:03,185312,kaimook
20,2018-05-09 11:00:02,182811,kaimook
21,2018-05-08 11:00:02,180774,kaimook
22,2018-05-07 11:00:02,179657,kaimook
23,2018-05-06 11:00:02,178554,kaimook
24,2018-05-05 11:00:02,175732,kaimook
25,2018-05-04 11:00:02,173352,kaimook
26,2018-05-03 11:00:03,172296,kaimook
27,2018-05-02 11:00:02,170952,kaimook
28,2018-05-01 11:00:02,169519,kaimook
29,2018-04-30 11:00:02,168238,kaimook
0,2018-05-29 11:00:00,40092,kate
1,2018-05-28 11:00:00,40008,kate
2,2018-05-27 11:00:00,39929,kate
3,2018-05-26 11:00:00,39827,kate
4,2018-05-25 11:00:00,39733,kate
5,2018-05-24 11:00:00,39641,kate
6,2018-05-23 11:00:00,39545,kate
7,2018-05-22 11:00:00,39459,kate
8,2018-05-21 11:00:00,39367,kate
9,2018-05-20 11:00:00,39278,kate
10,2018-05-19 11:00:00,39158,kate
11,2018-05-18 11:00:00,39027,kate
12,2018-05-17 11:00:02,38926,kate
13,2018-05-16 11:00:03,38815,kate
14,2018-05-15 11:00:02,38714,kate
15,2018-05-14 11:00:03,38609,kate
16,2018-05-13 11:00:02,38531,kate
17,2018-05-12 11:00:02,38423,kate
18,2018-05-11 11:00:02,38299,kate
19,2018-05-10 11:00:03,37874,kate
20,2018-05-09 11:00:02,37623,kate
21,2018-05-08 11:00:02,37366,kate
22,2018-05-07 11:00:02,37177,kate
23,2018-05-06 11:00:02,37018,kate
24,2018-05-05 11:00:02,36819,kate
25,2018-05-04 11:00:02,36602,kate
26,2018-05-03 11:00:03,36420,kate
27,2018-05-02 11:00:02,36139,kate
28,2018-05-01 11:00:02,35604,kate
29,2018-04-30 11:00:02,34924,kate
0,2018-05-29 11:00:00,74446,korn
1,2018-05-28 11:00:00,74150,korn
2,2018-05-27 11:00:00,73814,korn
3,2018-05-26 11:00:00,73507,korn
4,2018-05-25 11:00:00,73185,korn
5,2018-05-24 11:00:00,72946,korn
6,2018-05-23 11:00:00,72655,korn
7,2018-05-22 11:00:00,72149,korn
8,2018-05-21 11:00:00,71853,korn
9,2018-05-20 11:00:00,71523,korn
10,2018-05-19 11:00:00,71057,korn
11,2018-05-18 11:00:00,70324,korn
12,2018-05-17 11:00:02,69895,korn
13,2018-05-16 11:00:03,69525,korn
14,2018-05-15 11:00:02,69184,korn
15,2018-05-14 11:00:03,68680,korn
16,2018-05-13 11:00:02,68260,korn
17,2018-05-12 11:00:02,67739,korn
18,2018-05-11 11:00:02,67094,korn
19,2018-05-10 11:00:03,66623,korn
20,2018-05-09 11:00:02,66072,korn
21,2018-05-08 11:00:02,65439,korn
22,2018-05-07 11:00:02,64822,korn
23,2018-05-06 11:00:02,64381,korn
24,2018-05-05 11:00:02,63782,korn
25,2018-05-04 11:00:02,63271,korn
26,2018-05-03 11:00:03,62773,korn
27,2018-05-02 11:00:02,62130,korn
28,2018-05-01 11:00:02,61167,korn
29,2018-04-30 11:00:02,60213,korn
0,2018-05-29 11:00:00,69422,maysa
1,2018-05-28 11:00:00,69199,maysa
2,2018-05-27 11:00:00,68934,maysa
3,2018-05-26 11:00:00,68695,maysa
4,2018-05-25 11:00:00,68486,maysa
5,2018-05-24 11:00:00,68305,maysa
6,2018-05-23 11:00:00,68106,maysa
7,2018-05-22 11:00:00,67782,maysa
8,2018-05-21 11:00:00,67488,maysa
9,2018-05-20 11:00:00,67259,maysa
10,2018-05-19 11:00:00,66960,maysa
11,2018-05-18 11:00:00,66442,maysa
12,2018-05-17 11:00:02,66159,maysa
13,2018-05-16 11:00:03,65886,maysa
14,2018-05-15 11:00:02,65661,maysa
15,2018-05-14 11:00:03,65364,maysa
16,2018-05-13 11:00:02,65048,maysa
17,2018-05-12 11:00:02,64686,maysa
18,2018-05-11 11:00:02,64294,maysa
19,2018-05-10 11:00:03,63972,maysa
20,2018-05-09 11:00:02,63580,maysa
21,2018-05-08 11:00:02,63043,maysa
22,2018-05-07 11:00:02,62591,maysa
23,2018-05-06 11:00:02,62218,maysa
24,2018-05-05 11:00:02,61709,maysa
25,2018-05-04 11:00:02,61268,maysa
26,2018-05-03 11:00:03,60843,maysa
27,2018-05-02 11:00:02,60301,maysa
28,2018-05-01 11:00:02,59560,maysa
29,2018-04-30 11:00:02,58718,maysa
0,2018-05-29 11:00:00,70865,mind
1,2018-05-28 11:00:00,70428,mind
2,2018-05-27 11:00:00,70187,mind
3,2018-05-26 11:00:00,69850,mind
4,2018-05-25 11:00:00,69553,mind
5,2018-05-24 11:00:00,69348,mind
6,2018-05-23 11:00:00,69140,mind
7,2018-05-22 11:00:00,68842,mind
8,2018-05-21 11:00:00,68517,mind
9,2018-05-20 11:00:00,68093,mind
10,2018-05-19 11:00:00,67709,mind
11,2018-05-18 11:00:00,67195,mind
12,2018-05-17 11:00:02,66885,mind
13,2018-05-16 11:00:03,66474,mind
14,2018-05-15 11:00:02,66235,mind
15,2018-05-14 11:00:03,65904,mind
16,2018-05-13 11:00:02,65523,mind
17,2018-05-12 11:00:02,64966,mind
18,2018-05-11 11:00:02,64483,mind
19,2018-05-10 11:00:03,63838,mind
20,2018-05-09 11:00:02,63415,mind
21,2018-05-08 11:00:02,62784,mind
22,2018-05-07 11:00:02,62350,mind
23,2018-05-06 11:00:02,61855,mind
24,2018-05-05 11:00:02,61495,mind
25,2018-05-04 11:00:02,61150,mind
26,2018-05-03 11:00:03,60782,mind
27,2018-05-02 11:00:02,60284,mind
28,2018-05-01 11:00:02,59679,mind
29,2018-04-30 11:00:02,58962,mind
0,2018-05-29 11:00:00,85310,miori
1,2018-05-28 11:00:00,85030,miori
2,2018-05-27 11:00:00,84883,miori
3,2018-05-26 11:00:00,84715,miori
4,2018-05-25 11:00:00,84559,miori
5,2018-05-24 11:00:00,84461,miori
6,2018-05-23 11:00:00,84336,miori
7,2018-05-22 11:00:00,84179,miori
8,2018-05-21 11:00:00,84014,miori
9,2018-05-20 11:00:00,83844,miori
10,2018-05-19 11:00:00,83561,miori
11,2018-05-18 11:00:00,83237,miori
12,2018-05-17 11:00:02,83039,miori
