name,datetime (utc timezone),fan_count
bnk48official.gygee,2018-05-02 21:00:02,3264
bnk48official.natherine,2018-05-02 21:00:02,2617
bnk48official.maira,2018-05-02 21:00:02,2592
bnk48official.fifa,2018-05-02 21:00:02,2286
bnk48official.nine,2018-05-02 21:00:02,2224
bnk48official.stang,2018-05-02 21:00:02,2001
bnk48official.pun,2018-05-02 20:00:02,422209
bnk48official.cherprang,2018-05-02 20:00:02,378827
bnk48official.orn,2018-05-02 20:00:02,229880
bnk48official.noey,2018-05-02 20:00:02,190575
bnk48official.jennis,2018-05-02 20:00:02,184952
bnk48official.music,2018-05-02 20:00:02,179872
bnk48official.mobile,2018-05-02 20:00:02,173995
bnk48official.kaimook,2018-05-02 20:00:02,171645
bnk48official.kaew,2018-05-02 20:00:02,139690
bnk48official.jan,2018-05-02 20:00:02,125399
bnk48official.tarwaan,2018-05-02 20:00:02,111856
bnk48official.satchan,2018-05-02 20:00:02,111581
bnk48official.namneung,2018-05-02 20:00:02,109732
bnk48official.pupe,2018-05-02 20:00:02,101580
bnk48official.namsai,2018-05-02 20:00:02,86620
bnk48official.can,2018-05-02 20:00:02,86567
bnk48official.miori,2018-05-02 20:00:02,78751
bnk48official.jane,2018-05-02 20:00:02,66697
bnk48official.korn,2018-05-02 20:00:02,62462
bnk48official.maysa,2018-05-02 20:00:02,60598
bnk48official.mind,2018-05-02 20:00:02,60519
bnk48official.nink,2018-05-02 20:00:02,56834
bnk48official.mewnich,2018-05-02 20:00:02,54842
bnk48official.jaa,2018-05-02 20:00:02,52909
bnk48official.piam,2018-05-02 20:00:02,50981
bnk48official.izutarina,2018-05-02 20:00:02,47332
bnk48official.jib,2018-05-02 20:00:02,40814
bnk48official.kate,2018-05-02 20:00:02,36286
bnk48official.fond,2018-05-02 20:00:02,26753
bnk48official.ratah,2018-05-02 20:00:02,24112
bnk48official.june,2018-05-02 20:00:02,21679
bnk48official.cake,2018-05-02 20:00:02,11755
bnk48official.bamboo,2018-05-02 20:00:02,8642
bnk48official.phukkhom,2018-05-02 20:00:02,8296
bnk48official.panda,2018-05-02 20:00:02,8154
bnk48official.kheng,2018-05-02 20:00:02,8098
bnk48official.wee,2018-05-02 20:00:02,6621
pakwan.bnk48official,2018-05-02 20:00:02,6319
bnk48official.view,2018-05-02 20:00:02,5657
bnk48official.oom,2018-05-02 20:00:02,5426
bnk48official.deenee,2018-05-02 20:00:02,5086
bnk48official.khamin,2018-05-02 20:00:02,5085
bnk48official.new,2018-05-02 20:00:02,4837
bnk48official.niky,2018-05-02 20:00:02,4629
bnk48official.minmin,2018-05-02 20:00:02,4519
bnk48official.aom,2018-05-02 20:00:02,4401
bnk48official.myyu,2018-05-02 20:00:02,3951
bnk48official.faii,2018-05-02 20:00:02,3937
bnk48official.gygee,2018-05-02 20:00:02,3254
bnk48official.natherine,2018-05-02 20:00:02,2603
bnk48official.maira,2018-05-02 20:00:02,2584
bnk48official.fifa,2018-05-02 20:00:02,2272
bnk48official.nine,2018-05-02 20:00:02,2215
bnk48official.stang,2018-05-02 20:00:02,1992
bnk48official.pun,2018-05-02 19:00:02,422192
bnk48official.cherprang,2018-05-02 19:00:02,378790
bnk48official.orn,2018-05-02 19:00:02,229460
bnk48official.noey,2018-05-02 19:00:02,190548
bnk48official.jennis,2018-05-02 19:00:02,184933
bnk48official.music,2018-05-02 19:00:02,179837
bnk48official.mobile,2018-05-02 19:00:02,173974
bnk48official.kaimook,2018-05-02 19:00:02,171613
bnk48official.kaew,2018-05-02 19:00:02,139671
bnk48official.jan,2018-05-02 19:00:02,125395
bnk48official.tarwaan,2018-05-02 19:00:02,111842
bnk48official.satchan,2018-05-02 19:00:02,111564
bnk48official.namneung,2018-05-02 19:00:02,109719
bnk48official.pupe,2018-05-02 19:00:02,101561
bnk48official.namsai,2018-05-02 19:00:02,86608
bnk48official.can,2018-05-02 19:00:02,86555
bnk48official.miori,2018-05-02 19:00:02,78748
bnk48official.jane,2018-05-02 19:00:02,66681
bnk48official.korn,2018-05-02 19:00:02,62446
bnk48official.maysa,2018-05-02 19:00:02,60584
bnk48official.mind,2018-05-02 19:00:02,60514
bnk48official.nink,2018-05-02 19:00:02,56829
bnk48official.mewnich,2018-05-02 19:00:02,54730
bnk48official.jaa,2018-05-02 19:00:02,52904
bnk48official.piam,2018-05-02 19:00:02,50978
bnk48official.izutarina,2018-05-02 19:00:02,47326
bnk48official.jib,2018-05-02 19:00:02,40805
bnk48official.kate,2018-05-02 19:00:02,36278
bnk48official.fond,2018-05-02 19:00:02,26691
bnk48official.ratah,2018-05-02 19:00:02,24088
bnk48official.june,2018-05-02 19:00:02,21651
bnk48official.cake,2018-05-02 19:00:02,11739
bnk48official.bamboo,2018-05-02 19:00:02,8620
bnk48official.phukkhom,2018-05-02 19:00:02,8279
bnk48official.panda,2018-05-02 19:00:02,8137
bnk48official.kheng,2018-05-02 19:00:02,8086
bnk48official.wee,2018-05-02 19:00:02,6598
pakwan.bnk48official,2018-05-02 19:00:02,6305
bnk48official.view,2018-05-02 19:00:02,5634
bnk48official.oom,2018-05-02 19:00:02,5410
bnk48official.khamin,2018-05-02 19:00:02,5069
bnk48official.deenee,2018-05-02 19:00:02,5066
bnk48official.new,2018-05-02 19:00:02,4824
bnk48official.niky,2018-05-02 19:00:02,4615
bnk48official.minmin,2018-05-02 19:00:02,4506
bnk48official.aom,2018-05-02 19:00:02,4390
bnk48official.myyu,2018-05-02 19:00:02,3938
bnk48official.faii,2018-05-02 19:00:02,3925
bnk48official.gygee,2018-05-02 19:00:02,3243
bnk48official.natherine,2018-05-02 19:00:02,2589
bnk48official.maira,2018-05-02 19:00:02,2573
bnk48official.fifa,2018-05-02 19:00:02,2260
bnk48official.nine,2018-05-02 19:00:02,2201
bnk48official.stang,2018-05-02 19:00:02,1979
bnk48official.pun,2018-05-02 18:00:02,422164
bnk48official.cherprang,2018-05-02 18:00:02,378739
bnk48official.orn,2018-05-02 18:00:02,229392
bnk48official.noey,2018-05-02 18:00:02,190520
bnk48official.jennis,2018-05-02 18:00:02,184904
bnk48official.music,2018-05-02 18:00:02,179791
bnk48official.mobile,2018-05-02 18:00:02,173945
bnk48official.kaimook,2018-05-02 18:00:02,171587
bnk48official.kaew,2018-05-02 18:00:02,139651
bnk48official.jan,2018-05-02 18:00:02,125387
bnk48official.tarwaan,2018-05-02 18:00:02,111830
bnk48official.satchan,2018-05-02 18:00:02,111536
bnk48official.namneung,2018-05-02 18:00:02,109697
bnk48official.pupe,2018-05-02 18:00:02,101530
bnk48official.namsai,2018-05-02 18:00:02,86598
bnk48official.can,2018-05-02 18:00:02,86545
bnk48official.miori,2018-05-02 18:00:02,78745
bnk48official.jane,2018-05-02 18:00:02,66667
bnk48official.korn,2018-05-02 18:00:02,62435
bnk48official.maysa,2018-05-02 18:00:02,60575
bnk48official.mind,2018-05-02 18:00:02,60505
bnk48official.nink,2018-05-02 18:00:02,56824
bnk48official.mewnich,2018-05-02 18:00:02,54537
bnk48official.jaa,2018-05-02 18:00:02,52894
bnk48official.piam,2018-05-02 18:00:02,50965
bnk48official.izutarina,2018-05-02 18:00:02,47316
bnk48official.jib,2018-05-02 18:00:02,40796
bnk48official.kate,2018-05-02 18:00:02,36270
bnk48official.fond,2018-05-02 18:00:02,26584
bnk48official.ratah,2018-05-02 18:00:02,24047
bnk48official.june,2018-05-02 18:00:02,21603
bnk48official.cake,2018-05-02 18:00:02,11713
bnk48official.bamboo,2018-05-02 18:00:02,8588
bnk48official.phukkhom,2018-05-02 18:00:02,8252
bnk48official.panda,2018-05-02 18:00:02,8114
bnk48official.kheng,2018-05-02 18:00:02,8058
bnk48official.wee,2018-05-02 18:00:02,6563
pakwan.bnk48official,2018-05-02 18:00:02,6278
bnk48official.view,2018-05-02 18:00:02,5594
bnk48official.oom,2018-05-02 18:00:02,5382
bnk48official.khamin,2018-05-02 18:00:02,5045
bnk48official.deenee,2018-05-02 18:00:02,5038
bnk48official.new,2018-05-02 18:00:02,4801
bnk48official.niky,2018-05-02 18:00:02,4590
bnk48official.minmin,2018-05-02 18:00:02,4485
bnk48official.aom,2018-05-02 18:00:02,4369
bnk48official.myyu,2018-05-02 18:00:02,3920
bnk48official.faii,2018-05-02 18:00:02,3907
bnk48official.gygee,2018-05-02 18:00:02,3220
bnk48official.natherine,2018-05-02 18:00:02,2559
bnk48official.maira,2018-05-02 18:00:02,2555
bnk48official.fifa,2018-05-02 18:00:02,2240
bnk48official.nine,2018-05-02 18:00:02,2178
bnk48official.stang,2018-05-02 18:00:02,1964
bnk48official.pun,2018-05-02 17:00:02,422124
bnk48official.cherprang,2018-05-02 17:00:02,378651
bnk48official.orn,2018-05-02 17:00:02,229333
bnk48official.noey,2018-05-02 17:00:02,190465
bnk48official.jennis,2018-05-02 17:00:02,184869
bnk48official.music,2018-05-02 17:00:02,179656
bnk48official.mobile,2018-05-02 17:00:02,173902
bnk48official.kaimook,2018-05-02 17:00:02,171537
bnk48official.kaew,2018-05-02 17:00:02,139624
bnk48official.jan,2018-05-02 17:00:02,125384
bnk48official.tarwaan,2018-05-02 17:00:02,111805
bnk48official.satchan,2018-05-02 17:00:02,111502
bnk48official.namneung,2018-05-02 17:00:02,109643
bnk48official.pupe,2018-05-02 17:00:02,101478
bnk48official.namsai,2018-05-02 17:00:02,86582
bnk48official.can,2018-05-02 17:00:02,86531
bnk48official.miori,2018-05-02 17:00:02,78740
bnk48official.jane,2018-05-02 17:00:02,66648
bnk48official.korn,2018-05-02 17:00:02,62418
bnk48official.maysa,2018-05-02 17:00:02,60560
bnk48official.mind,2018-05-02 17:00:02,60490
bnk48official.nink,2018-05-02 17:00:02,56815
bnk48official.mewnich,2018-05-02 17:00:02,54202
bnk48official.jaa,2018-05-02 17:00:02,52890
bnk48official.piam,2018-05-02 17:00:02,50951
bnk48official.izutarina,2018-05-02 17:00:02,47305
bnk48official.jib,2018-05-02 17:00:02,40777
bnk48official.kate,2018-05-02 17:00:02,36263
bnk48official.fond,2018-05-02 17:00:02,26412
bnk48official.ratah,2018-05-02 17:00:02,23984
bnk48official.june,2018-05-02 17:00:02,21530
bnk48official.cake,2018-05-02 17:00:02,11672
bnk48official.bamboo,2018-05-02 17:00:02,8541
bnk48official.phukkhom,2018-05-02 17:00:02,8214
bnk48official.panda,2018-05-02 17:00:02,8078
bnk48official.kheng,2018-05-02 17:00:02,8022
bnk48official.wee,2018-05-02 17:00:02,6523
pakwan.bnk48official,2018-05-02 17:00:02,6238
bnk48official.view,2018-05-02 17:00:02,5526
bnk48official.oom,2018-05-02 17:00:02,5340
bnk48official.khamin,2018-05-02 17:00:02,5016
bnk48official.deenee,2018-05-02 17:00:02,5006
bnk48official.new,2018-05-02 17:00:02,4766
bnk48official.niky,2018-05-02 17:00:02,4555
bnk48official.minmin,2018-05-02 17:00:02,4451
bnk48official.aom,2018-05-02 17:00:02,4336
bnk48official.myyu,2018-05-02 17:00:02,3890
bnk48official.faii,2018-05-02 17:00:02,3878
bnk48official.gygee,2018-05-02 17:00:02,3192
bnk48official.maira,2018-05-02 17:00:02,2526
bnk48official.natherine,2018-05-02 17:00:02,2517
bnk48official.fifa,2018-05-02 17:00:02,2211
bnk48official.nine,2018-05-02 17:00:02,2153
bnk48official.stang,2018-05-02 17:00:02,1938
bnk48official.pun,2018-05-02 16:00:02,422068
bnk48official.cherprang,2018-05-02 16:00:02,378538
bnk48official.orn,2018-05-02 16:00:02,229246
bnk48official.noey,2018-05-02 16:00:02,190410
bnk48official.jennis,2018-05-02 16:00:02,184803
bnk48official.music,2018-05-02 16:00:02,179603
bnk48official.mobile,2018-05-02 16:00:02,173845
bnk48official.kaimook,2018-05-02 16:00:02,171456
bnk48official.kaew,2018-05-02 16:00:02,139589
bnk48official.jan,2018-05-02 16:00:02,125366
bnk48official.tarwaan,2018-05-02 16:00:02,111762
bnk48official.satchan,2018-05-02 16:00:02,111433
bnk48official.namneung,2018-05-02 16:00:02,109578
bnk48official.pupe,2018-05-02 16:00:02,101442
bnk48official.namsai,2018-05-02 16:00:02,86560
bnk48official.can,2018-05-02 16:00:02,86505
bnk48official.miori,2018-05-02 16:00:02,78718
bnk48official.jane,2018-05-02 16:00:02,66634
bnk48official.korn,2018-05-02 16:00:02,62375
bnk48official.maysa,2018-05-02 16:00:02,60535
bnk48official.mind,2018-05-02 16:00:02,60463
bnk48official.nink,2018-05-02 16:00:02,56804
bnk48official.mewnich,2018-05-02 16:00:02,53846
bnk48official.jaa,2018-05-02 16:00:02,52877
bnk48official.piam,2018-05-02 16:00:02,50939
bnk48official.izutarina,2018-05-02 16:00:02,47283
bnk48official.jib,2018-05-02 16:00:02,40765
bnk48official.kate,2018-05-02 16:00:02,36250
bnk48official.fond,2018-05-02 16:00:02,26178
bnk48official.ratah,2018-05-02 16:00:02,23929
bnk48official.june,2018-05-02 16:00:02,21478
bnk48official.cake,2018-05-02 16:00:02,11628
bnk48official.bamboo,2018-05-02 16:00:02,8496
bnk48official.phukkhom,2018-05-02 16:00:02,8182
bnk48official.panda,2018-05-02 16:00:02,8030
bnk48official.kheng,2018-05-02 16:00:02,7991
bnk48official.wee,2018-05-02 16:00:02,6491
pakwan.bnk48official,2018-05-02 16:00:02,6204
bnk48official.view,2018-05-02 16:00:02,5454
bnk48official.oom,2018-05-02 16:00:02,5296
bnk48official.khamin,2018-05-02 16:00:02,4982
bnk48official.deenee,2018-05-02 16:00:02,4974
bnk48official.new,2018-05-02 16:00:02,4734
bnk48official.niky,2018-05-02 16:00:02,4524
bnk48official.minmin,2018-05-02 16:00:02,4424
bnk48official.aom,2018-05-02 16:00:02,4302
bnk48official.myyu,2018-05-02 16:00:02,3861
bnk48official.faii,2018-05-02 16:00:02,3851
bnk48official.gygee,2018-05-02 16:00:02,3160
bnk48official.maira,2018-05-02 16:00:02,2498
bnk48official.natherine,2018-05-02 16:00:02,2478
bnk48official.fifa,2018-05-02 16:00:02,2183
bnk48official.nine,2018-05-02 16:00:02,2121
bnk48official.stang,2018-05-02 16:00:02,1910
bnk48official.pun,2018-05-02 15:00:02,421990
bnk48official.cherprang,2018-05-02 15:00:02,378370
bnk48official.orn,2018-05-02 15:00:02,229152
bnk48official.noey,2018-05-02 15:00:02,190340
bnk48official.jennis,2018-05-02 15:00:02,184720
bnk48official.music,2018-05-02 15:00:02,179521
bnk48official.mobile,2018-05-02 15:00:02,173767
bnk48official.kaimook,2018-05-02 15:00:02,171375
bnk48official.kaew,2018-05-02 15:00:02,139536
bnk48official.jan,2018-05-02 15:00:02,125344
bnk48official.tarwaan,2018-05-02 15:00:02,111710
bnk48official.satchan,2018-05-02 15:00:02,111360
bnk48official.namneung,2018-05-02 15:00:02,109470
bnk48official.pupe,2018-05-02 15:00:02,101393
bnk48official.namsai,2018-05-02 15:00:02,86538
bnk48official.can,2018-05-02 15:00:02,86471
bnk48official.miori,2018-05-02 15:00:02,78700
bnk48official.jane,2018-05-02 15:00:02,66605
bnk48official.korn,2018-05-02 15:00:02,62325
bnk48official.maysa,2018-05-02 15:00:02,60501
bnk48official.mind,2018-05-02 15:00:02,60431
bnk48official.nink,2018-05-02 15:00:02,56786
bnk48official.mewnich,2018-05-02 15:00:02,53394
bnk48official.jaa,2018-05-02 15:00:02,52850
bnk48official.piam,2018-05-02 15:00:02,50917
bnk48official.izutarina,2018-05-02 15:00:02,47251
bnk48official.jib,2018-05-02 15:00:02,40744
bnk48official.kate,2018-05-02 15:00:02,36227
bnk48official.fond,2018-05-02 15:00:02,25847
bnk48official.ratah,2018-05-02 15:00:02,23849
bnk48official.june,2018-05-02 15:00:02,21385
bnk48official.cake,2018-05-02 15:00:02,11554
bnk48official.bamboo,2018-05-02 15:00:02,8414
bnk48official.phukkhom,2018-05-02 15:00:02,8118
bnk48official.panda,2018-05-02 15:00:02,7951
bnk48official.kheng,2018-05-02 15:00:02,7935
bnk48official.wee,2018-05-02 15:00:02,6434
pakwan.bnk48official,2018-05-02 15:00:02,6150
bnk48official.view,2018-05-02 15:00:02,5362
bnk48official.oom,2018-05-02 15:00:02,5226
bnk48official.deenee,2018-05-02 15:00:02,4920
bnk48official.khamin,2018-05-02 15:00:02,4910
bnk48official.new,2018-05-02 15:00:02,4668
bnk48official.niky,2018-05-02 15:00:02,4461
bnk48official.minmin,2018-05-02 15:00:02,4360
bnk48official.aom,2018-05-02 15:00:02,4250
bnk48official.myyu,2018-05-02 15:00:02,3812
bnk48official.faii,2018-05-02 15:00:02,3797
bnk48official.gygee,2018-05-02 15:00:02,3110
bnk48official.maira,2018-05-02 15:00:02,2447
bnk48official.natherine,2018-05-02 15:00:02,2401
bnk48official.fifa,2018-05-02 15:00:02,2135
bnk48official.nine,2018-05-02 15:00:02,2057
bnk48official.stang,2018-05-02 15:00:02,1862
bnk48official.pun,2018-05-02 14:00:02,421889
bnk48official.cherprang,2018-05-02 14:00:02,378190
bnk48official.orn,2018-05-02 14:00:02,229038
bnk48official.noey,2018-05-02 14:00:02,190253
bnk48official.jennis,2018-05-02 14:00:02,184622
bnk48official.music,2018-05-02 14:00:02,179442
bnk48official.mobile,2018-05-02 14:00:02,173687
bnk48official.kaimook,2018-05-02 14:00:02,171289
bnk48official.kaew,2018-05-02 14:00:02,139481
bnk48official.jan,2018-05-02 14:00:02,125328
bnk48official.tarwaan,2018-05-02 14:00:02,111647
bnk48official.satchan,2018-05-02 14:00:02,111260
bnk48official.namneung,2018-05-02 14:00:02,109321
bnk48official.pupe,2018-05-02 14:00:02,101316
bnk48official.namsai,2018-05-02 14:00:02,86498
bnk48official.can,2018-05-02 14:00:02,86415
bnk48official.miori,2018-05-02 14:00:02,78670
bnk48official.jane,2018-05-02 14:00:02,66570
bnk48official.korn,2018-05-02 14:00:02,62272
bnk48official.maysa,2018-05-02 14:00:02,60456
bnk48official.mind,2018-05-02 14:00:02,60383
bnk48official.nink,2018-05-02 14:00:02,56755
bnk48official.mewnich,2018-05-02 14:00:02,52914
bnk48official.jaa,2018-05-02 14:00:02,52817
bnk48official.piam,2018-05-02 14:00:02,50875
bnk48official.izutarina,2018-05-02 14:00:02,47212
bnk48official.jib,2018-05-02 14:00:02,40706
bnk48official.kate,2018-05-02 14:00:02,36198
bnk48official.fond,2018-05-02 14:00:02,25443
bnk48official.ratah,2018-05-02 14:00:02,23781
bnk48official.june,2018-05-02 14:00:02,21337
bnk48official.cake,2018-05-02 14:00:02,11518
bnk48official.bamboo,2018-05-02 14:00:02,8353
bnk48official.phukkhom,2018-05-02 14:00:02,8088
bnk48official.panda,2018-05-02 14:00:02,7915
bnk48official.kheng,2018-05-02 14:00:02,7911
bnk48official.wee,2018-05-02 14:00:02,6406
pakwan.bnk48official,2018-05-02 14:00:02,6118
bnk48official.view,2018-05-02 14:00:02,5287
bnk48official.oom,2018-05-02 14:00:02,5199
bnk48official.deenee,2018-05-02 14:00:02,4896
bnk48official.khamin,2018-05-02 14:00:02,4887
bnk48official.new,2018-05-02 14:00:02,4649
bnk48official.niky,2018-05-02 14:00:02,4446
bnk48official.minmin,2018-05-02 14:00:02,4332
bnk48official.aom,2018-05-02 14:00:02,4225
bnk48official.myyu,2018-05-02 14:00:02,3792
bnk48official.faii,2018-05-02 14:00:02,3776
bnk48official.gygee,2018-05-02 14:00:02,3083
bnk48official.maira,2018-05-02 14:00:02,2427
bnk48official.natherine,2018-05-02 14:00:02,2366
bnk48official.fifa,2018-05-02 14:00:02,2113
bnk48official.nine,2018-05-02 14:00:02,2031
bnk48official.stang,2018-05-02 14:00:02,1834
bnk48official.pun,2018-05-02 13:00:02,421762
bnk48official.cherprang,2018-05-02 13:00:02,377978
bnk48official.orn,2018-05-02 13:00:02,228895
bnk48official.noey,2018-05-02 13:00:02,190170
bnk48official.jennis,2018-05-02 13:00:02,184489
bnk48official.music,2018-05-02 13:00:02,179348
bnk48official.mobile,2018-05-02 13:00:02,173576
bnk48official.kaimook,2018-05-02 13:00:02,171147
bnk48official.kaew,2018-05-02 13:00:02,139393
bnk48official.jan,2018-05-02 13:00:02,125304
bnk48official.tarwaan,2018-05-02 13:00:02,111579
bnk48official.satchan,2018-05-02 13:00:02,111114
bnk48official.namneung,2018-05-02 13:00:02,109239
bnk48official.pupe,2018-05-02 13:00:02,101201
bnk48official.namsai,2018-05-02 13:00:02,86462
bnk48official.can,2018-05-02 13:00:02,86355
bnk48official.miori,2018-05-02 13:00:02,78653
bnk48official.jane,2018-05-02 13:00:02,66547
bnk48official.korn,2018-05-02 13:00:02,62217
bnk48official.maysa,2018-05-02 13:00:02,60388
bnk48official.mind,2018-05-02 13:00:02,60342
bnk48official.nink,2018-05-02 13:00:02,56733
bnk48official.jaa,2018-05-02 13:00:02,52792
bnk48official.mewnich,2018-05-02 13:00:02,52403
bnk48official.piam,2018-05-02 13:00:02,50832
bnk48official.izutarina,2018-05-02 13:00:02,47167
bnk48official.jib,2018-05-02 13:00:02,40676
bnk48official.kate,2018-05-02 13:00:02,36170
bnk48official.fond,2018-05-02 13:00:02,24943
bnk48official.ratah,2018-05-02 13:00:02,23684
bnk48official.june,2018-05-02 13:00:02,21256
bnk48official.cake,2018-05-02 13:00:02,11445
bnk48official.bamboo,2018-05-02 13:00:02,8262
bnk48official.phukkhom,2018-05-02 13:00:02,8024
bnk48official.kheng,2018-05-02 13:00:02,7861
bnk48official.panda,2018-05-02 13:00:02,7827
bnk48official.wee,2018-05-02 13:00:02,6352
pakwan.bnk48official,2018-05-02 13:00:02,6065
bnk48official.view,2018-05-02 13:00:02,5185
bnk48official.oom,2018-05-02 13:00:02,5143
bnk48official.deenee,2018-05-02 13:00:02,4831
bnk48official.khamin,2018-05-02 13:00:02,4815
bnk48official.new,2018-05-02 13:00:02,4589
bnk48official.niky,2018-05-02 13:00:02,4391
bnk48official.minmin,2018-05-02 13:00:02,4285
bnk48official.aom,2018-05-02 13:00:02,4176
bnk48official.myyu,2018-05-02 13:00:02,3751
bnk48official.faii,2018-05-02 13:00:02,3728
bnk48official.gygee,2018-05-02 13:00:02,3026
bnk48official.maira,2018-05-02 13:00:02,2377
bnk48official.natherine,2018-05-02 13:00:02,2290
bnk48official.fifa,2018-05-02 13:00:02,2061
bnk48official.nine,2018-05-02 13:00:02,1976
bnk48official.stang,2018-05-02 13:00:02,1794
bnk48official.pun,2018-05-02 12:00:02,421655
bnk48official.cherprang,2018-05-02 12:00:02,377784
bnk48official.orn,2018-05-02 12:00:02,228762
bnk48official.noey,2018-05-02 12:00:02,190088
bnk48official.jennis,2018-05-02 12:00:02,184386
bnk48official.music,2018-05-02 12:00:02,179261
bnk48official.mobile,2018-05-02 12:00:02,173492
bnk48official.kaimook,2018-05-02 12:00:02,171038
bnk48official.kaew,2018-05-02 12:00:02,139339
bnk48official.jan,2018-05-02 12:00:02,125276
bnk48official.tarwaan,2018-05-02 12:00:02,111525
bnk48official.satchan,2018-05-02 12:00:02,110988
bnk48official.namneung,2018-05-02 12:00:02,109210
bnk48official.pupe,2018-05-02 12:00:02,101123
bnk48official.namsai,2018-05-02 12:00:02,86429
bnk48official.can,2018-05-02 12:00:02,86309
bnk48official.miori,2018-05-02 12:00:02,78626
bnk48official.jane,2018-05-02 12:00:02,66512
bnk48official.korn,2018-05-02 12:00:02,62172
bnk48official.maysa,2018-05-02 12:00:02,60346
bnk48official.mind,2018-05-02 12:00:02,60314
bnk48official.nink,2018-05-02 12:00:02,56723
bnk48official.jaa,2018-05-02 12:00:02,52768
bnk48official.mewnich,2018-05-02 12:00:02,51821
bnk48official.piam,2018-05-02 12:00:02,50805
bnk48official.izutarina,2018-05-02 12:00:02,47138
bnk48official.jib,2018-05-02 12:00:02,40650
bnk48official.kate,2018-05-02 12:00:02,36155
bnk48official.fond,2018-05-02 12:00:02,24481
bnk48official.ratah,2018-05-02 12:00:02,23600
bnk48official.june,2018-05-02 12:00:02,21184
bnk48official.cake,2018-05-02 12:00:02,11374
bnk48official.bamboo,2018-05-02 12:00:02,8192
bnk48official.phukkhom,2018-05-02 12:00:02,7974
bnk48official.kheng,2018-05-02 12:00:02,7811
bnk48official.panda,2018-05-02 12:00:02,7757
bnk48official.wee,2018-05-02 12:00:02,6309
pakwan.bnk48official,2018-05-02 12:00:02,6016
bnk48official.oom,2018-05-02 12:00:02,5099
bnk48official.view,2018-05-02 12:00:02,5078
bnk48official.deenee,2018-05-02 12:00:02,4785
bnk48official.khamin,2018-05-02 12:00:02,4754
bnk48official.new,2018-05-02 12:00:02,4541
bnk48official.niky,2018-05-02 12:00:02,4356
bnk48official.minmin,2018-05-02 12:00:02,4241
bnk48official.aom,2018-05-02 12:00:02,4140
bnk48official.myyu,2018-05-02 12:00:02,3716
bnk48official.faii,2018-05-02 12:00:02,3693
bnk48official.gygee,2018-05-02 12:00:02,2985
bnk48official.maira,2018-05-02 12:00:02,2340
bnk48official.natherine,2018-05-02 12:00:02,2200
bnk48official.fifa,2018-05-02 12:00:02,2028
bnk48official.nine,2018-05-02 12:00:02,1935
bnk48official.stang,2018-05-02 12:00:02,1765
bnk48official.pun,2018-05-02 11:00:02,421559
bnk48official.cherprang,2018-05-02 11:00:02,377607
bnk48official.orn,2018-05-02 11:00:02,228628
bnk48official.noey,2018-05-02 11:00:02,190007
bnk48official.jennis,2018-05-02 11:00:02,184288
bnk48official.music,2018-05-02 11:00:02,179181
bnk48official.mobile,2018-05-02 11:00:02,173409
bnk48official.kaimook,2018-05-02 11:00:02,170952
bnk48official.kaew,2018-05-02 11:00:02,139282
bnk48official.jan,2018-05-02 11:00:02,125262
bnk48official.tarwaan,2018-05-02 11:00:02,111457
bnk48official.satchan,2018-05-02 11:00:02,110929
bnk48official.namneung,2018-05-02 11:00:02,109175
bnk48official.pupe,2018-05-02 11:00:02,101054
bnk48official.namsai,2018-05-02 11:00:02,86391
bnk48official.can,2018-05-02 11:00:02,86281
bnk48official.miori,2018-05-02 11:00:02,78602
bnk48official.jane,2018-05-02 11:00:02,66488
bnk48official.korn,2018-05-02 11:00:02,62130
bnk48official.maysa,2018-05-02 11:00:02,60301
bnk48official.mind,2018-05-02 11:00:02,60284
bnk48official.nink,2018-05-02 11:00:02,56708
bnk48official.jaa,2018-05-02 11:00:02,52752
bnk48official.mewnich,2018-05-02 11:00:02,52540
bnk48official.piam,2018-05-02 11:00:02,50782
bnk48official.izutarina,2018-05-02 11:00:02,47111
bnk48official.jib,2018-05-02 11:00:02,40626
bnk48official.kate,2018-05-02 11:00:02,36139
bnk48official.fond,2018-05-02 11:00:02,25181
bnk48official.ratah,2018-05-02 11:00:02,24730
bnk48official.june,2018-05-02 11:00:02,22373
bnk48official.cake,2018-05-02 11:00:02,12473
bnk48official.bamboo,2018-05-02 11:00:02,9277
bnk48official.phukkhom,2018-05-02 11:00:02,9015
bnk48official.kheng,2018-05-02 11:00:02,8864
bnk48official.panda,2018-05-02 11:00:02,8749
bnk48official.wee,2018-05-02 11:00:02,7352
pakwan.bnk48official,2018-05-02 11:00:02,7043
bnk48official.oom,2018-05-02 11:00:02,6143
bnk48official.view,2018-05-02 11:00:02,6054
bnk48official.deenee,2018-05-02 11:00:02,5869
bnk48official.khamin,2018-05-02 11:00:02,5747
bnk48official.new,2018-05-02 11:00:02,5608
bnk48official.niky,2018-05-02 11:00:02,5409
bnk48official.aom,2018-05-02 11:00:02,5196
bnk48official.minmin,2018-05-02 11:00:02,5182
bnk48official.faii,2018-05-02 11:00:02,4718
bnk48official.myyu,2018-05-02 11:00:02,4715
bnk48official.gygee,2018-05-02 11:00:02,4024
bnk48official.maira,2018-05-02 11:00:02,3352
bnk48official.natherine,2018-05-02 11:00:02,3152
bnk48official.fifa,2018-05-02 11:00:02,3044
bnk48official.nine,2018-05-02 11:00:02,2916
bnk48official.stang,2018-05-02 11:00:02,2734
